Unit_Type,Operation_Type,Base_Location,Morale_Score,Supply_Level,Communication_Quality,Command_Structure,Intel_Availability,Equipment_Readiness,Training_Level,Casualty_Count,Engagement_Frequency,Resilience_Index,Success_Rate,Mission_Outcome
Infantry,Support,Mountainous,1.61192143754919,Medium,7.334378517471013,Flat,Limited,Poor,Basic,31,Rarely,7.760717976552316,72.34955927595746,Ongoing
Naval,Support,Rural,3.3065613441469877,High,4.589011625355971,Flat,Extensive,Excellent,Advanced,12,Rarely,5.923293982424711,71.22911803762243,Ongoing
Armored,Reconnaissance,Urban,5.387618016662237,High,10.280868276492816,Hierarchical,Extensive,Poor,Basic,46,Rarely,3.038906121369341,74.94145519009597,Ongoing
Naval,Reconnaissance,Mountainous,4.987198494793724,Low,8.39602012533632,Hierarchical,Minimal,Good,Intermediate,23,Occasionally,3.0492811200945584,70.00322689351606,Ongoing
Aviation,Reconnaissance,Rural,3.9975240849998435,Medium,5.341251691922615,Flat,Minimal,Excellent,Basic,1,Frequently,3.8699122222744355,73.63205214862116,Ongoing
Naval,Reconnaissance,Coastal,5.403774388582965,High,7.427596782780028,Flat,Minimal,Fair,Intermediate,47,Rarely,6.917110035272547,49.25144684431825,Ongoing
Aviation,Training,Coastal,7.080053439725376,Low,4.259086898011322,Decentralized,Minimal,Good,Basic,37,Occasionally,6.700072310407448,57.2144194096355,Ongoing
Infantry,Combat,Rural,5.788253020868296,Medium,3.374913349180047,Decentralized,Extensive,Good,Intermediate,45,Occasionally,2.5034874004018532,58.7111094745709,Ongoing
Aviation,Combat,Urban,4.757382657220838,Low,6.810257140720547,Flat,Limited,Good,Basic,18,Frequently,4.693247807417393,71.82131386281499,Ongoing
Naval,Combat,Rural,6.856144013321377,High,5.484750067144825,Flat,Limited,Poor,Basic,46,Frequently,4.165909331738237,80.34118318603338,Ongoing
Armored,Training,Urban,3.08029939556741,Low,7.396633165095675,Hierarchical,Minimal,Good,Basic,17,Frequently,4.425745338907461,66.66393756707808,Ongoing
Aviation,Combat,Coastal,4.550160920889297,High,3.6478209453506296,Decentralized,Limited,Poor,Intermediate,43,Occasionally,1.9633068318605664,59.51125021523106,Ongoing
Infantry,Training,Mountainous,4.597824128799264,High,5.887465151929515,Hierarchical,Limited,Poor,Basic,1,Frequently,4.983082946818614,62.73462206628941,Ongoing
Aviation,Training,Rural,2.5260934831143094,Low,10.06127295378936,Decentralized,Extensive,Excellent,Intermediate,25,Rarely,3.687165266849618,73.06711320507947,Ongoing
Aviation,Training,Coastal,4.160251675431285,Low,9.861440995271161,Hierarchical,Extensive,Excellent,Advanced,23,Frequently,4.457913790243813,71.25888152427852,Ongoing
Aviation,Combat,Mountainous,0.850080638209394,High,10.345942892598007,Decentralized,Limited,Good,Basic,47,Frequently,5.188116042048305,94.66039357614922,Ongoing
Infantry,Support,Coastal,8.824356095325907,Low,11.519396691594267,Flat,Extensive,Poor,Basic,26,Rarely,5.97919246716161,84.5400445045922,Ongoing
Naval,Combat,Rural,3.125172423127374,Medium,6.191986705614495,Flat,Minimal,Fair,Intermediate,28,Rarely,2.103908053978886,46.36572045410311,Ongoing
Aviation,Combat,Rural,8.172228262842623,Medium,1.4408133680888309,Flat,Minimal,Poor,Basic,46,Rarely,2.901764068184671,59.04615907400282,Ongoing
Aviation,Reconnaissance,Mountainous,5.076169011438985,Low,9.207885364383513,Hierarchical,Limited,Excellent,Basic,7,Rarely,5.482043952727667,63.435366217890845,Ongoing
Armored,Training,Rural,6.129728264311918,Low,4.766850056134818,Decentralized,Limited,Excellent,Advanced,30,Rarely,4.628038150779728,88.22324929713902,Ongoing
Infantry,Support,Coastal,4.022400403298137,Medium,11.119150067298023,Hierarchical,Minimal,Poor,Basic,33,Occasionally,3.2706496909252523,69.30171097614794,Ongoing
Aviation,Reconnaissance,Mountainous,5.415859383923348,High,7.165688324807193,Flat,Limited,Poor,Basic,13,Rarely,4.400663767700779,85.65735796111277,Ongoing
Infantry,Support,Mountainous,6.300979279976872,High,10.271330917636039,Decentralized,Limited,Poor,Advanced,3,Frequently,5.352200446379722,80.15593482833185,Successful
Aviation,Support,Coastal,6.329104828788364,Medium,6.691295028994905,Decentralized,Extensive,Fair,Intermediate,42,Occasionally,5.686551695884684,70.29660675124425,Ongoing
Naval,Training,Urban,6.549546780148715,High,5.6409213411410875,Hierarchical,Extensive,Poor,Advanced,48,Frequently,3.2630227106529435,57.88427404603134,Ongoing
Naval,Combat,Mountainous,4.263334579921647,Low,8.454867995567975,Flat,Minimal,Good,Advanced,28,Rarely,4.734178174930238,88.8575236591508,Ongoing
Aviation,Training,Urban,4.03928065501729,Low,7.9784895838866055,Hierarchical,Minimal,Good,Basic,38,Frequently,4.11652630382926,43.864429452814974,Ongoing
Naval,Training,Coastal,1.8116473494647929,Medium,4.709378817364102,Hierarchical,Minimal,Excellent,Basic,32,Frequently,7.708066003373155,64.30388380117797,Ongoing
Aviation,Reconnaissance,Coastal,6.046438022353874,Medium,6.930762593178878,Flat,Minimal,Fair,Intermediate,20,Occasionally,3.3966692769680344,57.31150122887509,Ongoing
Naval,Training,Mountainous,7.164757422646885,Medium,5.848339386683003,Flat,Minimal,Fair,Intermediate,40,Frequently,4.00856181587918,55.46200704924414,Ongoing
Armored,Combat,Rural,8.23196335983586,Medium,7.408461336793587,Hierarchical,Extensive,Excellent,Intermediate,48,Occasionally,4.585196962046184,75.80594018390269,Ongoing
Armored,Support,Mountainous,5.610345269161016,High,6.930521047015716,Decentralized,Limited,Good,Advanced,0,Frequently,4.731442299585859,74.56590811325385,Ongoing
Armored,Training,Rural,3.4670404541828614,High,7.272912249107827,Flat,Minimal,Good,Advanced,26,Frequently,3.3390044656001687,64.21687919405552,Ongoing
Infantry,Support,Urban,1.6058077134210893,High,7.031004486917077,Flat,Minimal,Fair,Advanced,1,Rarely,6.040105870142089,79.51656958427306,Ongoing
Infantry,Training,Rural,7.083333466166701,Low,6.294847913697032,Flat,Extensive,Poor,Intermediate,42,Frequently,5.173375850652785,85.54105323502958,Ongoing
Armored,Support,Mountainous,1.407446866444929,Low,7.719285275869405,Flat,Extensive,Poor,Intermediate,9,Occasionally,7.709727122100405,93.05474595519335,Ongoing
Infantry,Training,Rural,4.318791844512466,Medium,5.4830997657906115,Decentralized,Extensive,Fair,Basic,9,Rarely,5.74106284694795,42.00108545456884,Ongoing
Naval,Reconnaissance,Coastal,4.551386344112708,Medium,10.296891602971524,Decentralized,Extensive,Fair,Advanced,29,Rarely,5.30177059727642,93.32738202966257,Ongoing
Aviation,Support,Urban,4.861089724297961,High,6.968148420445618,Hierarchical,Limited,Fair,Basic,0,Rarely,3.3044126117921278,84.98091437959484,Ongoing
Aviation,Training,Coastal,5.07160520007168,High,8.684456068977244,Hierarchical,Limited,Fair,Intermediate,30,Rarely,4.9264574543542805,71.39202005654023,Ongoing
Aviation,Training,Coastal,5.27629511273515,High,5.930825463263606,Flat,Extensive,Fair,Basic,34,Rarely,5.990954351233225,46.266815369841154,Ongoing
Armored,Reconnaissance,Coastal,0.1692734758429406,Medium,6.151232576354393,Hierarchical,Extensive,Fair,Advanced,47,Frequently,5.278808259652149,85.42593205046305,Ongoing
Infantry,Reconnaissance,Coastal,5.029311819740253,High,8.844395691865529,Decentralized,Minimal,Fair,Intermediate,28,Rarely,6.286656976753694,78.1881169156412,Ongoing
Naval,Reconnaissance,Rural,0.5408488517762455,Medium,8.519505526214715,Flat,Limited,Fair,Advanced,12,Frequently,5.685746691518668,84.73609965304458,Ongoing
Naval,Support,Coastal,6.46443614618199,Medium,6.754570544512845,Flat,Minimal,Poor,Intermediate,8,Frequently,6.13168909597537,82.79008740722693,Ongoing
Armored,Support,Rural,3.889749688392776,Low,3.430276979323752,Flat,Extensive,Excellent,Advanced,39,Frequently,3.5741414802423606,61.8662463872722,Failed
Naval,Reconnaissance,Coastal,0.6859265495532991,Low,5.951901238746778,Hierarchical,Minimal,Good,Basic,42,Occasionally,5.326631783165406,87.52855435023625,Ongoing
Naval,Combat,Mountainous,3.371590645229248,Medium,6.823202153080583,Flat,Extensive,Excellent,Intermediate,40,Frequently,4.0014332436984175,84.11718046891227,Ongoing
Naval,Combat,Coastal,3.8598493216306924,High,5.6352280628100475,Flat,Limited,Excellent,Advanced,10,Frequently,4.449569686907757,70.69717665193188,Ongoing
Naval,Training,Mountainous,7.38139923511001,Medium,4.45562994262555,Decentralized,Minimal,Fair,Intermediate,23,Rarely,1.7724646148862844,64.42816064378125,Ongoing
Infantry,Combat,Rural,5.39327548350049,Medium,8.708021754896446,Flat,Minimal,Fair,Intermediate,24,Frequently,7.500638606097514,65.56344335284675,Ongoing
Naval,Training,Urban,5.68888988870116,Medium,6.638917884581069,Hierarchical,Minimal,Fair,Advanced,12,Rarely,2.469350775213402,96.80410317528279,Ongoing
Aviation,Support,Rural,7.3624432684412024,Medium,10.617779603688927,Flat,Limited,Excellent,Basic,13,Occasionally,4.187642003288923,83.2393879862722,Ongoing
Armored,Support,Urban,4.807711424151021,Low,6.664778457659379,Hierarchical,Limited,Poor,Intermediate,40,Frequently,4.5492936986956725,64.0999920016158,Ongoing
Infantry,Combat,Urban,6.508375922064807,Low,7.354887901992298,Decentralized,Minimal,Fair,Advanced,2,Occasionally,6.908415715895602,68.65791295154696,Ongoing
Naval,Support,Coastal,6.367722227863984,Medium,5.822417233268682,Decentralized,Minimal,Fair,Intermediate,5,Rarely,3.543836872581622,66.45104544510195,Ongoing
Infantry,Reconnaissance,Urban,2.4270610128611754,Low,10.022092044117358,Flat,Minimal,Good,Basic,45,Rarely,3.645535509157566,63.72792403947082,Ongoing
Naval,Reconnaissance,Rural,7.945967155259659,Low,6.395281931419649,Decentralized,Extensive,Poor,Basic,12,Rarely,6.349534098693285,59.53737207904651,Ongoing
Aviation,Combat,Coastal,2.159396439858611,High,6.5941607459474465,Flat,Extensive,Fair,Advanced,0,Rarely,4.210926917340244,54.18849959656794,Ongoing
Armored,Combat,Urban,6.834733298955696,Low,5.0954749510053,Decentralized,Extensive,Poor,Basic,28,Rarely,3.0290731700744833,59.878929296451446,Ongoing
Naval,Training,Rural,1.9658539261887347,Low,7.759204625536617,Decentralized,Limited,Good,Intermediate,13,Occasionally,3.973719898759436,70.88232447767199,Ongoing
Naval,Support,Urban,6.202473576303347,Medium,6.340270181331572,Hierarchical,Minimal,Excellent,Basic,11,Occasionally,6.419660208110066,80.11461665252497,Ongoing
Naval,Training,Urban,8.723829756300345,Low,5.061424279670848,Hierarchical,Extensive,Good,Basic,25,Occasionally,5.789145779957268,60.779295391865844,Ongoing
Naval,Training,Coastal,4.574042686899578,Low,6.902923314027396,Flat,Minimal,Poor,Basic,22,Rarely,5.780373175571053,62.16271535891728,Ongoing
Armored,Reconnaissance,Coastal,4.487288714293707,Low,8.448995441126522,Flat,Limited,Fair,Intermediate,2,Occasionally,6.314835917343219,57.0527410983723,Ongoing
Armored,Reconnaissance,Rural,6.2208799986336984,Medium,10.296291106334913,Hierarchical,Extensive,Fair,Basic,13,Frequently,6.00248458642767,51.54789992586479,Ongoing
Aviation,Reconnaissance,Coastal,4.341207088074914,Medium,7.47165287136937,Decentralized,Minimal,Good,Intermediate,33,Frequently,4.921848905775638,67.65319791300097,Ongoing
Armored,Reconnaissance,Coastal,8.636557407485643,Low,5.898837830545295,Flat,Limited,Good,Advanced,22,Occasionally,6.615482065789951,91.82238060157069,Ongoing
Naval,Training,Mountainous,5.384384498917392,Medium,7.913390415260311,Decentralized,Limited,Poor,Intermediate,9,Frequently,4.049220266258769,36.62451973730662,Ongoing
Aviation,Reconnaissance,Mountainous,4.359660983558548,Medium,6.719166560504846,Hierarchical,Extensive,Poor,Intermediate,3,Frequently,6.000896363933017,75.6004412606727,Ongoing
Aviation,Support,Rural,3.919428944208634,High,7.112610125227733,Decentralized,Limited,Poor,Advanced,38,Occasionally,3.1984056707291666,58.79219421940834,Ongoing
Aviation,Reconnaissance,Coastal,3.1341030596539587,Low,6.995816989438593,Decentralized,Limited,Fair,Basic,48,Rarely,5.801471770565215,71.88543789786604,Ongoing
Naval,Reconnaissance,Rural,3.7444900264850207,High,7.922752810134027,Flat,Extensive,Good,Basic,9,Occasionally,6.183343834089505,56.49063123029815,Ongoing
Infantry,Reconnaissance,Mountainous,4.298653212682807,Low,8.190315337082152,Decentralized,Minimal,Poor,Advanced,23,Frequently,4.546748476984849,88.75105441129622,Ongoing
Naval,Combat,Mountainous,4.0247218530028395,Low,6.901146570800184,Hierarchical,Limited,Good,Basic,33,Occasionally,7.7510500614490905,74.10228939150761,Ongoing
Armored,Support,Mountainous,3.6836494517257923,High,14.03593474198717,Decentralized,Minimal,Fair,Basic,23,Occasionally,4.55209363655775,55.910059796606895,Ongoing
Armored,Support,Rural,9.197682460704879,High,8.837163770228836,Hierarchical,Minimal,Excellent,Advanced,24,Occasionally,5.95943810184081,88.92805583237363,Successful
Naval,Training,Coastal,2.9398098470210203,Low,2.841481714270264,Hierarchical,Minimal,Poor,Basic,14,Frequently,7.492559957762585,59.544600861496335,Failed
Naval,Training,Urban,5.293265175292349,High,6.306295175432384,Flat,Extensive,Excellent,Advanced,11,Occasionally,7.034120226515867,69.51174440570648,Ongoing
Aviation,Reconnaissance,Coastal,6.1850420195217435,High,6.961215850916275,Hierarchical,Limited,Fair,Basic,0,Rarely,6.321685269301584,66.59911191515803,Ongoing
Naval,Combat,Rural,6.260215991167465,Medium,8.21842463109156,Hierarchical,Extensive,Good,Basic,41,Frequently,3.766517392842834,84.40551088354499,Ongoing
Aviation,Training,Mountainous,4.882785848435056,Low,10.668170792786817,Flat,Minimal,Excellent,Basic,8,Rarely,4.4557547878503305,70.20406642335313,Ongoing
Armored,Training,Urban,4.518594856305381,Medium,5.561184617855774,Flat,Limited,Good,Basic,13,Occasionally,3.0708977884389954,98.73252958372562,Ongoing
Aviation,Reconnaissance,Rural,5.903094982479013,Low,9.301862261931543,Flat,Minimal,Poor,Advanced,40,Frequently,4.6643356612465245,83.27289521798292,Ongoing
Naval,Reconnaissance,Mountainous,5.533043299956401,Medium,7.407226039331561,Hierarchical,Minimal,Poor,Intermediate,30,Rarely,6.267404618437155,55.24178105602081,Ongoing
Armored,Training,Rural,4.482082330464973,Low,7.658252169603383,Flat,Extensive,Fair,Intermediate,23,Occasionally,5.52549602189942,107.6923441996571,Ongoing
Infantry,Training,Urban,1.8762428565511384,Medium,9.388617751383906,Hierarchical,Extensive,Poor,Advanced,9,Occasionally,3.2416118204149464,66.44465145588073,Ongoing
Aviation,Support,Mountainous,4.064152555333505,Low,3.6725773427932586,Hierarchical,Limited,Good,Advanced,41,Frequently,7.691352224740673,63.87058785597912,Ongoing
Armored,Combat,Coastal,2.7068996725850845,Medium,8.06968977654764,Hierarchical,Limited,Poor,Basic,42,Rarely,4.910343640130077,73.50809068421141,Ongoing
Aviation,Support,Rural,3.665680899867347,High,10.304939842886409,Flat,Minimal,Excellent,Basic,17,Frequently,4.50925639524285,59.79983666487788,Ongoing
Armored,Training,Urban,5.066446477033919,Low,4.884123983433723,Hierarchical,Minimal,Good,Intermediate,2,Occasionally,4.832201945748209,96.60515656065141,Ongoing
Armored,Support,Coastal,5.717472287993233,High,7.004656926733234,Hierarchical,Minimal,Poor,Intermediate,11,Occasionally,6.782505598481876,82.45328852688452,Ongoing
Aviation,Support,Urban,8.560905502584813,Medium,8.356687531577599,Flat,Extensive,Excellent,Advanced,34,Rarely,3.9986307444873495,83.49527440320156,Ongoing
Infantry,Training,Rural,3.925187242192372,Low,3.0865349512232085,Flat,Limited,Good,Advanced,43,Rarely,5.882361779114976,73.15016813360593,Failed
Armored,Reconnaissance,Urban,6.549251270550301,Medium,7.671943136813114,Hierarchical,Extensive,Excellent,Basic,22,Occasionally,6.299124284356039,74.09826708317894,Ongoing
Armored,Training,Mountainous,5.611920048875673,Medium,6.4784749367660055,Hierarchical,Extensive,Good,Basic,21,Occasionally,7.50877825842119,88.31217758342625,Ongoing
Armored,Reconnaissance,Urban,7.5919953412795795,High,9.803613218754052,Hierarchical,Minimal,Excellent,Basic,10,Occasionally,2.816435888463104,54.222697601592124,Successful
Infantry,Training,Rural,6.152457439191252,Low,5.521053388635839,Flat,Minimal,Excellent,Intermediate,45,Occasionally,4.357677222716189,73.95092886213732,Ongoing
Infantry,Training,Mountainous,2.9830371454273674,Medium,6.915903616781733,Flat,Minimal,Poor,Intermediate,48,Rarely,4.077176216009896,74.66104970371353,Ongoing
Naval,Training,Urban,1.5539079414175374,High,5.390186683315773,Decentralized,Extensive,Fair,Advanced,22,Rarely,4.72418749726643,71.04982148369656,Ongoing
Aviation,Combat,Urban,5.62252339933501,High,6.761929721362266,Flat,Minimal,Poor,Intermediate,11,Rarely,4.83555653863189,105.5400468302106,Ongoing
Infantry,Reconnaissance,Mountainous,3.9430980041992187,High,5.564570184241189,Hierarchical,Extensive,Good,Basic,28,Frequently,4.8422860003874835,66.29562398889034,Ongoing
Aviation,Combat,Coastal,3.0393725080988054,High,6.228892462028627,Flat,Extensive,Excellent,Advanced,24,Occasionally,6.013081706159415,61.40509284403634,Ongoing
Naval,Training,Coastal,2.464844590933845,Medium,4.707275793463308,Flat,Extensive,Good,Intermediate,23,Occasionally,4.5258532021062585,90.6786596588474,Ongoing
Aviation,Support,Mountainous,5.321950995174311,Medium,5.60794803168826,Decentralized,Limited,Poor,Basic,3,Rarely,5.637437002921316,97.8965966451557,Ongoing
Infantry,Combat,Urban,8.015415398626729,Medium,5.49859137568161,Decentralized,Extensive,Good,Advanced,36,Occasionally,6.031929737091131,77.99454778275226,Ongoing
Aviation,Reconnaissance,Coastal,4.182655308587917,Low,6.08270852933544,Hierarchical,Minimal,Poor,Intermediate,28,Rarely,5.908983146110243,75.30526886108447,Ongoing
Infantry,Training,Mountainous,6.1805406221506445,Low,6.766858386975207,Decentralized,Minimal,Poor,Advanced,2,Occasionally,5.192776799185173,99.74682563367526,Ongoing
Aviation,Combat,Rural,4.795467299564815,High,1.190293213677224,Hierarchical,Limited,Fair,Advanced,30,Occasionally,6.179450181004232,82.88046715696674,Ongoing
Infantry,Support,Urban,2.421235821793214,Medium,7.285815716279876,Hierarchical,Minimal,Poor,Intermediate,24,Occasionally,3.7090844869509807,60.14819746215794,Ongoing
Infantry,Combat,Rural,6.469622687020834,High,9.478253797082456,Hierarchical,Minimal,Excellent,Basic,46,Frequently,4.114068783919476,68.3446352241234,Successful
Aviation,Reconnaissance,Urban,2.8106159119452574,Medium,8.507846043133473,Hierarchical,Minimal,Poor,Intermediate,36,Rarely,4.265584606845927,76.8025597156909,Ongoing
Naval,Combat,Coastal,5.04325326118713,Low,5.26621726271146,Decentralized,Limited,Poor,Basic,22,Occasionally,5.761876706704274,40.22885303092805,Ongoing
Armored,Support,Rural,4.3169591699893894,High,9.045487464381862,Hierarchical,Extensive,Excellent,Advanced,48,Occasionally,5.5644959255284885,112.81828930840278,Ongoing
